k3.csv
r,filename,time taken to solve (ms),satisfiability
r5.0,k3_n150_r5.0_32.cnf,13,false
r5.0,k3_n150_r5.0_33.cnf,9,false
r5.0,k3_n150_r5.0_34.cnf,32,false
r5.0,k3_n150_r5.0_35.cnf,25,false
r5.0,k3_n150_r5.0_36.cnf,16,false
r5.0,k3_n150_r5.0_37.cnf,11,false
r5.0,k3_n150_r5.0_38.cnf,25,false
r5.0,k3_n150_r5.0_39.cnf,20,false
r5.0,k3_n150_r5.0_40.cnf,19,false
r5.0,k3_n150_r5.0_41.cnf,37,false
r5.0,k3_n150_r5.0_42.cnf,13,false
r5.0,k3_n150_r5.0_43.cnf,10,false
r5.0,k3_n150_r5.0_44.cnf,29,false
r5.0,k3_n150_r5.0_45.cnf,16,false
r5.0,k3_n150_r5.0_46.cnf,15,false
r5.0,k3_n150_r5.0_47.cnf,11,false
r5.0,k3_n150_r5.0_48.cnf,26,false
r5.0,k3_n150_r5.0_49.cnf,10,false
r5.0,k3_n150_r5.0_50.cnf,22,false
r5.2,k3_n150_r5.2_01.cnf,36,false
r5.2,k3_n150_r5.2_02.cnf,6,false
r5.2,k3_n150_r5.2_03.cnf,19,false
r5.2,k3_n150_r5.2_04.cnf,15,false
r5.2,k3_n150_r5.2_05.cnf,23,false
r5.2,k3_n150_r5.2_06.cnf,16,false
r5.2,k3_n150_r5.2_07.cnf,30,false
r5.2,k3_n150_r5.2_08.cnf,13,false
r5.2,k3_n150_r5.2_09.cnf,12,false
r5.2,k3_n150_r5.2_10.cnf,9,false
r5.2,k3_n150_r5.2_11.cnf,17,false
r5.2,k3_n150_r5.2_12.cnf,10,false
r5.2,k3_n150_r5.2_13.cnf,11,false
r5.2,k3_n150_r5.2_14.cnf,6,false
r5.2,k3_n150_r5.2_15.cnf,34,false
r5.2,k3_n150_r5.2_16.cnf,13,false
r5.2,k3_n150_r5.2_17.cnf,24,false
r5.2,k3_n150_r5.2_18.cnf,11,false
r5.2,k3_n150_r5.2_19.cnf,12,false
r5.2,k3_n150_r5.2_20.cnf,32,false
r5.2,k3_n150_r5.2_21.cnf,40,false
r5.2,k3_n150_r5.2_22.cnf,26,false
r5.2,k3_n150_r5.2_23.cnf,20,false
r5.2,k3_n150_r5.2_24.cnf,19,false
r5.2,k3_n150_r5.2_25.cnf,11,false
r5.2,k3_n150_r5.2_26.cnf,19,false
r5.2,k3_n150_r5.2_27.cnf,30,false
r5.2,k3_n150_r5.2_28.cnf,31,false
r5.2,k3_n150_r5.2_29.cnf,13,false
r5.2,k3_n150_r5.2_30.cnf,4,false
r5.2,k3_n150_r5.2_31.cnf,25,false
r5.2,k3_n150_r5.2_32.cnf,41,false
r5.2,k3_n150_r5.2_33.cnf,21,false
r5.2,k3_n150_r5.2_34.cnf,13,false
r5.2,k3_n150_r5.2_35.cnf,17,false
r5.2,k3_n150_r5.2_36.cnf,10,false
r5.2,k3_n150_r5.2_37.cnf,26,false
r5.2,k3_n150_r5.2_38.cnf,13,false
r5.2,k3_n150_r5.2_39.cnf,35,false
r5.2,k3_n150_r5.2_40.cnf,13,false
r5.2,k3_n150_r5.2_41.cnf,11,false
r5.2,k3_n150_r5.2_42.cnf,17,false
r5.2,k3_n150_r5.2_43.cnf,11,false
r5.2,k3_n150_r5.2_44.cnf,18,false
r5.2,k3_n150_r5.2_45.cnf,12,false
r5.2,k3_n150_r5.2_46.cnf,16,false
r5.2,k3_n150_r5.2_47.cnf,8,false
r5.2,k3_n150_r5.2_48.cnf,15,false
r5.2,k3_n150_r5.2_49.cnf,34,false
r5.2,k3_n150_r5.2_50.cnf,15,false
r5.4,k3_n150_r5.4_01.cnf,7,false
r5.4,k3_n150_r5.4_02.cnf,11,false
r5.4,k3_n150_r5.4_03.cnf,26,false
r5.4,k3_n150_r5.4_04.cnf,13,false
r5.4,k3_n150_r5.4_05.cnf,7,false
r5.4,k3_n150_r5.4_06.cnf,6,false
r5.4,k3_n150_r5.4_07.cnf,7,false
r5.4,k3_n150_r5.4_08.cnf,13,false
r5.4,k3_n150_r5.4_09.cnf,12,false
r5.4,k3_n150_r5.4_10.cnf,9,false
r5.4,k3_n150_r5.4_11.cnf,10,false
r5.4,k3_n150_r5.4_12.cnf,5,false
r5.4,k3_n150_r5.4_13.cnf,11,false
r5.4,k3_n150_r5.4_14.cnf,12,false
r5.4,k3_n150_r5.4_15.cnf,15,false
r5.4,k3_n150_r5.4_16.cnf,11,false
r5.4,k3_n150_r5.4_17.cnf,10,false
r5.4,k3_n150_r5.4_18.cnf,11,false
r5.4,k3_n150_r5.4_19.cnf,8,false
r5.4,k3_n150_r5.4_20.cnf,20,false
r5.4,k3_n150_r5.4_21.cnf,27,false
r5.4,k3_n150_r5.4_22.cnf,12,false
r5.4,k3_n150_r5.4_23.cnf,13,false
r5.4,k3_n150_r5.4_24.cnf,15,false
r5.4,k3_n150_r5.4_25.cnf,7,false
r5.4,k3_n150_r5.4_26.cnf,27,false
r5.4,k3_n150_r5.4_27.cnf,11,false
r5.4,k3_n150_r5.4_28.cnf,25,false
r5.4,k3_n150_r5.4_29.cnf,15,false
r5.4,k3_n150_r5.4_30.cnf,18,false
r5.4,k3_n150_r5.4_31.cnf,19,false
r5.4,k3_n150_r5.4_32.cnf,8,false
r5.4,k3_n150_r5.4_33.cnf,8,false
r5.4,k3_n150_r5.4_34.cnf,7,false
r5.4,k3_n150_r5.4_35.cnf,8,false
r5.4,k3_n150_r5.4_36.cnf,7,false
r5.4,k3_n150_r5.4_37.cnf,12,false
r5.4,k3_n150_r5.4_38.cnf,12,false
r5.4,k3_n150_r5.4_39.cnf,6,false
r5.4,k3_n150_r5.4_40.cnf,8,false
r5.4,k3_n150_r5.4_41.cnf,21,false
r5.4,k3_n150_r5.4_42.cnf,12,false
r5.4,k3_n150_r5.4_43.cnf,12,false
r5.4,k3_n150_r5.4_44.cnf,33,false
r5.4,k3_n150_r5.4_45.cnf,15,false
r5.4,k3_n150_r5.4_46.cnf,11,false
r5.4,k3_n150_r5.4_47.cnf,10,false
r5.4,k3_n150_r5.4_48.cnf,15,false
r5.4,k3_n150_r5.4_49.cnf,9,false
r5.4,k3_n150_r5.4_50.cnf,5,false
r5.6,k3_n150_r5.6_01.cnf,9,false
r5.6,k3_n150_r5.6_02.cnf,4,false
r5.6,k3_n150_r5.6_03.cnf,9,false
r5.6,k3_n150_r5.6_04.cnf,8,false
r5.6,k3_n150_r5.6_05.cnf,18,false
r5.6,k3_n150_r5.6_06.cnf,5,false
r5.6,k3_n150_r5.6_07.cnf,7,false
r5.6,k3_n150_r5.6_08.cnf,8,false
r5.6,k3_n150_r5.6_09.cnf,10,false
r5.6,k3_n150_r5.6_10.cnf,10,false
r5.6,k3_n150_r5.6_11.cnf,6,false
r5.6,k3_n150_r5.6_12.cnf,4,false
r5.6,k3_n150_r5.6_13.cnf,5,false
r5.6,k3_n150_r5.6_14.cnf,9,false
r5.6,k3_n150_r5.6_15.cnf,9,false
r5.6,k3_n150_r5.6_16.cnf,16,false
r5.6,k3_n150_r5.6_17.cnf,11,false
r5.6,k3_n150_r5.6_18.cnf,13,false
r5.6,k3_n150_r5.6_19.cnf,12,false
r5.6,k3_n150_r5.6_20.cnf,10,false
r5.6,k3_n150_r5.6_21.cnf,9,false
r5.6,k3_n150_r5.6_22.cnf,9,false
r5.6,k3_n150_r5.6_23.cnf,7,false
r5.6,k3_n150_r5.6_24.cnf,12,false
r5.6,k3_n150_r5.6_25.cnf,9,false
r5.6,k3_n150_r5.6_26.cnf,26,false
r5.6,k3_n150_r5.6_27.cnf,13,false
r5.6,k3_n150_r5.6_28.cnf,11,false
r5.6,k3_n150_r5.6_29.cnf,11,false
r5.6,k3_n150_r5.6_30.cnf,8,false
r5.6,k3_n150_r5.6_31.cnf,10,false
r5.6,k3_n150_r5.6_32.cnf,13,false
r5.6,k3_n150_r5.6_33.cnf,8,false
r5.6,k3_n150_r5.6_34.cnf,9,false
r5.6,k3_n150_r5.6_35.cnf,5,false
r5.6,k3_n150_r5.6_36.cnf,10,false
r5.6,k3_n150_r5.6_37.cnf,9,false
r5.6,k3_n150_r5.6_38.cnf,12,false
r5.6,k3_n150_r5.6_39.cnf,7,false
r5.6,k3_n150_r5.6_40.cnf,7,false
r5.6,k3_n150_r5.6_41.cnf,11,false
r5.6,k3_n150_r5.6_42.cnf,8,false
r5.6,k3_n150_r5.6_43.cnf,9,false
r5.6,k3_n150_r5.6_44.cnf,8,false
r5.6,k3_n150_r5.6_45.cnf,7,false
r5.6,k3_n150_r5.6_46.cnf,17,false
r5.6,k3_n150_r5.6_47.cnf,7,false
r5.6,k3_n150_r5.6_48.cnf,8,false
r5.6,k3_n150_r5.6_49.cnf,8,false
r5.6,k3_n150_r5.6_50.cnf,10,false
r5.8,k3_n150_r5.8_01.cnf,12,false
r5.8,k3_n150_r5.8_02.cnf,7,false
r5.8,k3_n150_r5.8_03.cnf,5,false
r5.8,k3_n150_r5.8_04.cnf,5,false
r5.8,k3_n150_r5.8_05.cnf,12,false
r5.8,k3_n150_r5.8_06.cnf,8,false
r5.8,k3_n150_r5.8_07.cnf,12,false
r5.8,k3_n150_r5.8_08.cnf,8,false
r5.8,k3_n150_r5.8_09.cnf,7,false
r5.8,k3_n150_r5.8_10.cnf,11,false
r5.8,k3_n150_r5.8_11.cnf,10,false
r5.8,k3_n150_r5.8_12.cnf,15,false
r5.8,k3_n150_r5.8_13.cnf,7,false
r5.8,k3_n150_r5.8_14.cnf,10,false
r5.8,k3_n150_r5.8_15.cnf,12,false
r5.8,k3_n150_r5.8_16.cnf,3,false
r5.8,k3_n150_r5.8_17.cnf,6,false
r5.8,k3_n150_r5.8_18.cnf,11,false
r5.8,k3_n150_r5.8_19.cnf,11,false
r5.8,k3_n150_r5.8_20.cnf,10,false
r5.8,k3_n150_r5.8_21.cnf,10,false
r5.8,k3_n150_r5.8_22.cnf,6,false
r5.8,k3_n150_r5.8_23.cnf,12,false
r5.8,k3_n150_r5.8_24.cnf,9,false
r5.8,k3_n150_r5.8_25.cnf,11,false
r5.8,k3_n150_r5.8_26.cnf,5,false
r5.8,k3_n150_r5.8_27.cnf,5,false
r5.8,k3_n150_r5.8_28.cnf,13,false
r5.8,k3_n150_r5.8_29.cnf,11,false
r5.8,k3_n150_r5.8_30.cnf,7,false
r5.8,k3_n150_r5.8_31.cnf,6,false
r5.8,k3_n150_r5.8_32.cnf,6,false
r5.8,k3_n150_r5.8_33.cnf,9,false
r5.8,k3_n150_r5.8_34.cnf,11,false
r5.8,k3_n150_r5.8_35.cnf,7,false
r5.8,k3_n150_r5.8_36.cnf,4,false
r5.8,k3_n150_r5.8_37.cnf,6,false
r5.8,k3_n150_r5.8_38.cnf,7,false
r5.8,k3_n150_r5.8_39.cnf,8,false
r5.8,k3_n150_r5.8_40.cnf,11,false
r5.8,k3_n150_r5.8_41.cnf,4,false
r5.8,k3_n150_r5.8_42.cnf,7,false
r5.8,k3_n150_r5.8_43.cnf,5,false
r5.8,k3_n150_r5.8_44.cnf,6,false
r5.8,k3_n150_r5.8_45.cnf,5,false
r5.8,k3_n150_r5.8_46.cnf,7,false
r5.8,k3_n150_r5.8_47.cnf,14,false
r5.8,k3_n150_r5.8_48.cnf,12,false
r5.8,k3_n150_r5.8_49.cnf,5,false
r5.8,k3_n150_r5.8_50.cnf,3,false
r6.0,k3_n150_r6.0_01.cnf,4,false
r6.0,k3_n150_r6.0_02.cnf,10,false
r6.0,k3_n150_r6.0_03.cnf,5,false
r6.0,k3_n150_r6.0_04.cnf,9,false
r6.0,k3_n150_r6.0_05.cnf,3,false
r6.0,k3_n150_r6.0_06.cnf,4,false
r6.0,k3_n150_r6.0_07.cnf,5,false
r6.0,k3_n150_r6.0_08.cnf,10,false
r6.0,k3_n150_r6.0_09.cnf,5,false
r6.0,k3_n150_r6.0_10.cnf,6,false
r6.0,k3_n150_r6.0_11.cnf,7,false
r6.0,k3_n150_r6.0_12.cnf,5,false
r6.0,k3_n150_r6.0_13.cnf,8,false
r6.0,k3_n150_r6.0_14.cnf,5,false
r6.0,k3_n150_r6.0_15.cnf,3,false
r6.0,k3_n150_r6.0_16.cnf,6,false
r6.0,k3_n150_r6.0_17.cnf,6,false
r6.0,k3_n150_r6.0_18.cnf,5,false
r6.0,k3_n150_r6.0_19.cnf,5,false
r6.0,k3_n150_r6.0_20.cnf,7,false
r6.0,k3_n150_r6.0_21.cnf,4,false
r6.0,k3_n150_r6.0_22.cnf,6,false
r6.0,k3_n150_r6.0_23.cnf,6,false
r6.0,k3_n150_r6.0_24.cnf,12,false
r6.0,k3_n150_r6.0_25.cnf,7,false
r6.0,k3_n150_r6.0_26.cnf,3,false
r6.0,k3_n150_r6.0_27.cnf,17,false
r6.0,k3_n150_r6.0_28.cnf,10,false
r6.0,k3_n150_r6.0_29.cnf,9,false
r6.0,k3_n150_r6.0_30.cnf,6,false
r6.0,k3_n150_r6.0_31.cnf,7,false
r6.0,k3_n150_r6.0_32.cnf,10,false
r6.0,k3_n150_r6.0_33.cnf,5,false
r6.0,k3_n150_r6.0_34.cnf,5,false
r6.0,k3_n150_r6.0_35.cnf,9,false
r6.0,k3_n150_r6.0_36.cnf,8,false
r6.0,k3_n150_r6.0_37.cnf,8,false
r6.0,k3_n150_r6.0_38.cnf,4,false
r6.0,k3_n150_r6.0_39.cnf,4,false
r6.0,k3_n150_r6.0_40.cnf,6,false
r6.0,k3_n150_r6.0_41.cnf,9,false
r6.0,k3_n150_r6.0_42.cnf,4,false
r6.0,k3_n150_r6.0_43.cnf,6,false
r6.0,k3_n150_r6.0_44.cnf,5,false
r6.0,k3_n150_r6.0_45.cnf,6,false
r6.0,k3_n150_r6.0_46.cnf,10,false
r6.0,k3_n150_r6.0_47.cnf,9,false
r6.0,k3_n150_r6.0_48.cnf,8,false
r6.0,k3_n150_r6.0_49.cnf,5,false
r6.0,k3_n150_r6.0_50.cnf,5,false
r6.2,k3_n150_r6.2_01.cnf,9,false
r6.2,k3_n150_r6.2_02.cnf,3,false
r6.2,k3_n150_r6.2_03.cnf,5,false
r6.2,k3_n150_r6.2_04.cnf,4,false
r6.2,k3_n150_r6.2_05.cnf,5,false
r6.2,k3_n150_r6.2_06.cnf,5,false
r6.2,k3_n150_r6.2_07.cnf,8,false
r6.2,k3_n150_r6.2_08.cnf,5,false
r6.2,k3_n150_r6.2_09.cnf,5,false
r6.2,k3_n150_r6.2_10.cnf,11,false
r6.2,k3_n150_r6.2_11.cnf,6,false
r6.2,k3_n150_r6.2_12.cnf,6,false
r6.2,k3_n150_r6.2_13.cnf,5,false
r6.2,k3_n150_r6.2_14.cnf,6,false
r6.2,k3_n150_r6.2_15.cnf,6,false
r6.2,k3_n150_r6.2_16.cnf,5,false
r6.2,k3_n150_r6.2_17.cnf,6,false
r6.2,k3_n150_r6.2_18.cnf,6,false
r6.2,k3_n150_r6.2_19.cnf,3,false
r6.2,k3_n150_r6.2_20.cnf,8,false
r6.2,k3_n150_r6.2_21.cnf,7,false
r6.2,k3_n150_r6.2_22.cnf,6,false
r6.2,k3_n150_r6.2_23.cnf,10,false
r6.2,k3_n150_r6.2_24.cnf,6,false
r6.2,k3_n150_r6.2_25.cnf,5,false
r6.2,k3_n150_r6.2_26.cnf,6,false
r6.2,k3_n150_r6.2_27.cnf,5,false
r6.2,k3_n150_r6.2_28.cnf,5,false
r6.2,k3_n150_r6.2_29.cnf,5,false
r6.2,k3_n150_r6.2_30.cnf,5,false
r6.2,k3_n150_r6.2_31.cnf,8,false
r6.2,k3_n150_r6.2_32.cnf,5,false
r6.2,k3_n150_r6.2_33.cnf,4,false
r6.2,k3_n150_r6.2_34.cnf,8,false
r6.2,k3_n150_r6.2_35.cnf,7,false
r6.2,k3_n150_r6.2_36.cnf,9,false
r6.2,k3_n150_r6.2_37.cnf,5,false
r6.2,k3_n150_r6.2_38.cnf,4,false
r6.2,k3_n150_r6.2_39.cnf,6,false
r6.2,k3_n150_r6.2_40.cnf,9,false
r6.2,k3_n150_r6.2_41.cnf,5,false
r6.2,k3_n150_r6.2_42.cnf,4,false
r6.2,k3_n150_r6.2_43.cnf,4,false
r6.2,k3_n150_r6.2_44.cnf,7,false
r6.2,k3_n150_r6.2_45.cnf,4,false
r6.2,k3_n150_r6.2_46.cnf,6,false
r6.2,k3_n150_r6.2_47.cnf,4,false
r6.2,k3_n150_r6.2_48.cnf,1,false
r6.2,k3_n150_r6.2_49.cnf,8,false
r6.2,k3_n150_r6.2_50.cnf,4,false
r6.4,k3_n150_r6.4_01.cnf,2,false
r6.4,k3_n150_r6.4_02.cnf,4,false
r6.4,k3_n150_r6.4_03.cnf,5,false
r6.4,k3_n150_r6.4_04.cnf,6,false
r6.4,k3_n150_r6.4_05.cnf,7,false
r6.4,k3_n150_r6.4_06.cnf,8,false
r6.4,k3_n150_r6.4_07.cnf,5,false
r6.4,k3_n150_r6.4_08.cnf,5,false
r6.4,k3_n150_r6.4_09.cnf,2,false
r6.4,k3_n150_r6.4_10.cnf,3,false
r6.4,k3_n150_r6.4_11.cnf,7,false
r6.4,k3_n150_r6.4_12.cnf,6,false
r6.4,k3_n150_r6.4_13.cnf,4,false
r6.4,k3_n150_r6.4_14.cnf,5,false
r6.4,k3_n150_r6.4_15.cnf,6,false
r6.4,k3_n150_r6.4_16.cnf,8,false
r6.4,k3_n150_r6.4_17.cnf,7,false
r6.4,k3_n150_r6.4_18.cnf,5,false
r6.4,k3_n150_r6.4_19.cnf,3,false
r6.4,k3_n150_r6.4_20.cnf,4,false
r6.4,k3_n150_r6.4_21.cnf,6,false
r6.4,k3_n150_r6.4_22.cnf,3,false
r6.4,k3_n150_r6.4_23.cnf,2,false
r6.4,k3_n150_r6.4_24.cnf,3,false
r6.4,k3_n150_r6.4_25.cnf,3,false
r6.4,k3_n150_r6.4_26.cnf,8,false
r6.4,k3_n150_r6.4_27.cnf,3,false
r6.4,k3_n150_r6.4_28.cnf,3,false
r6.4,k3_n150_r6.4_29.cnf,3,false
r6.4,k3_n150_r6.4_30.cnf,4,false
r6.4,k3_n150_r6.4_31.cnf,4,false
r6.4,k3_n150_r6.4_32.cnf,6,false
r6.4,k3_n150_r6.4_33.cnf,3,false
r6.4,k3_n150_r6.4_34.cnf,5,false
r6.4,k3_n150_r6.4_35.cnf,5,false
r6.4,k3_n150_r6.4_36.cnf,8,false
r6.4,k3_n150_r6.4_37.cnf,7,false
r6.4,k3_n150_r6.4_38.cnf,6,false
r6.4,k3_n150_r6.4_39.cnf,5,false
r6.4,k3_n150_r6.4_40.cnf,4,false
r6.4,k3_n150_r6.4_41.cnf,5,false
r6.4,k3_n150_r6.4_42.cnf,4,false
r6.4,k3_n150_r6.4_43.cnf,4,false
r6.4,k3_n150_r6.4_44.cnf,6,false
r6.4,k3_n150_r6.4_45.cnf,4,false
r6.4,k3_n150_r6.4_46.cnf,5,false
r6.4,k3_n150_r6.4_47.cnf,3,false
r6.4,k3_n150_r6.4_48.cnf,4,false
r6.4,k3_n150_r6.4_49.cnf,3,false
r6.4,k3_n150_r6.4_50.cnf,4,false
r6.6,k3_n150_r6.6_01.cnf,2,false
r6.6,k3_n150_r6.6_02.cnf,3,false
r6.6,k3_n150_r6.6_03.cnf,3,false
r6.6,k3_n150_r6.6_04.cnf,9,false
r6.6,k3_n150_r6.6_05.cnf,4,false
r6.6,k3_n150_r6.6_06.cnf,4,false
r6.6,k3_n150_r6.6_07.cnf,3,false
r6.6,k3_n150_r6.6_08.cnf,1,false
r6.6,k3_n150_r6.6_09.cnf,5,false
r6.6,k3_n150_r6.6_10.cnf,5,false
r6.6,k3_n150_r6.6_11.cnf,5,false
r6.6,k3_n150_r6.6_12.cnf,4,false
r6.6,k3_n150_r6.6_13.cnf,4,false
r6.6,k3_n150_r6.6_14.cnf,4,false
r6.6,k3_n150_r6.6_15.cnf,4,false
r6.6,k3_n150_r6.6_16.cnf,3,false
r6.6,k3_n150_r6.6_17.cnf,2,false
r6.6,k3_n150_r6.6_18.cnf,3,false
r6.6,k3_n150_r6.6_19.cnf,4,false
r6.6,k3_n150_r6.6_20.cnf,5,false
r6.6,k3_n150_r6.6_21.cnf,3,false
r6.6,k3_n150_r6.6_22.cnf,6,false
r6.6,k3_n150_r6.6_23.cnf,6,false
r6.6,k3_n150_r6.6_24.cnf,7,false
r6.6,k3_n150_r6.6_25.cnf,5,false
r6.6,k3_n150_r6.6_26.cnf,5,false
r6.6,k3_n150_r6.6_27.cnf,3,false
r6.6,k3_n150_r6.6_28.cnf,3,false
r6.6,k3_n150_r6.6_29.cnf,2,false
r6.6,k3_n150_r6.6_30.cnf,2,false
r6.6,k3_n150_r6.6_31.cnf,6,false
r6.6,k3_n150_r6.6_32.cnf,3,false
r6.6,k3_n150_r6.6_33.cnf,5,false
r6.6,k3_n150_r6.6_34.cnf,4,false
r6.6,k3_n150_r6.6_35.cnf,6,false
r6.6,k3_n150_r6.6_36.cnf,2,false
r6.6,k3_n150_r6.6_37.cnf,5,false
r6.6,k3_n150_r6.6_38.cnf,5,false
r6.6,k3_n150_r6.6_39.cnf,3,false
r6.6,k3_n150_r6.6_40.cnf,3,false
r6.6,k3_n150_r6.6_41.cnf,6,false
r6.6,k3_n150_r6.6_42.cnf,7,false
r6.6,k3_n150_r6.6_43.cnf,5,false
r6.6,k3_n150_r6.6_44.cnf,5,false
r6.6,k3_n150_r6.6_45.cnf,4,false
r6.6,k3_n150_r6.6_46.cnf,4,false
r6.6,k3_n150_r6.6_47.cnf,6,false
r6.6,k3_n150_r6.6_48.cnf,4,false
r6.6,k3_n150_r6.6_49.cnf,5,false
r6.6,k3_n150_r6.6_50.cnf,6,false
r6.8,k3_n150_r6.8_01.cnf,4,false
r6.8,k3_n150_r6.8_02.cnf,3,false
r6.8,k3_n150_r6.8_03.cnf,4,false
r6.8,k3_n150_r6.8_04.cnf,2,false
r6.8,k3_n150_r6.8_05.cnf,4,false
r6.8,k3_n150_r6.8_06.cnf,4,false
r6.8,k3_n150_r6.8_07.cnf,7,false
r6.8,k3_n150_r6.8_08.cnf,5,false
r6.8,k3_n150_r6.8_09.cnf,3,false
r6.8,k3_n150_r6.8_10.cnf,2,false
r6.8,k3_n150_r6.8_11.cnf,3,false
r6.8,k3_n150_r6.8_12.cnf,4,false
r6.8,k3_n150_r6.8_13.cnf,3,false
r6.8,k3_n150_r6.8_14.cnf,7,false
r6.8,k3_n150_r6.8_15.cnf,4,false
r6.8,k3_n150_r6.8_16.cnf,5,false
r6.8,k3_n150_r6.8_17.cnf,3,false
r6.8,k3_n150_r6.8_18.cnf,3,false
r6.8,k3_n150_r6.8_19.cnf,1,false
r6.8,k3_n150_r6.8_20.cnf,3,false
r6.8,k3_n150_r6.8_21.cnf,5,false
r6.8,k3_n150_r6.8_22.cnf,5,false
r6.8,k3_n150_r6.8_23.cnf,4,false
r6.8,k3_n150_r6.8_24.cnf,5,false
r6.8,k3_n150_r6.8_25.cnf,2,false
r6.8,k3_n150_r6.8_26.cnf,2,false
r6.8,k3_n150_r6.8_27.cnf,2,false
r6.8,k3_n150_r6.8_28.cnf,3,false
r6.8,k3_n150_r6.8_29.cnf,4,false
r6.8,k3_n150_r6.8_30.cnf,2,false
r6.8,k3_n150_r6.8_31.cnf,2,false
r6.8,k3_n150_r6.8_32.cnf,3,false
r6.8,k3_n150_r6.8_33.cnf,4,false
r6.8,k3_n150_r6.8_34.cnf,4,false
r6.8,k3_n150_r6.8_35.cnf,2,false
r6.8,k3_n150_r6.8_36.cnf,2,false
r6.8,k3_n150_r6.8_37.cnf,4,false
r6.8,k3_n150_r6.8_38.cnf,6,false
r6.8,k3_n150_r6.8_39.cnf,7,false
r6.8,k3_n150_r6.8_40.cnf,3,false
r6.8,k3_n150_r6.8_41.cnf,3,false
r6.8,k3_n150_r6.8_42.cnf,2,false
r6.8,k3_n150_r6.8_43.cnf,3,false
r6.8,k3_n150_r6.8_44.cnf,2,false
r6.8,k3_n150_r6.8_45.cnf,4,false
r6.8,k3_n150_r6.8_46.cnf,5,false
r6.8,k3_n150_r6.8_47.cnf,9,false
r6.8,k3_n150_r6.8_48.cnf,5,false
r6.8,k3_n150_r6.8_49.cnf,6,false
r6.8,k3_n150_r6.8_50.cnf,3,false
r7.0,k3_n150_r7.0_01.cnf,3,false
r7.0,k3_n150_r7.0_02.cnf,4,false
r7.0,k3_n150_r7.0_03.cnf,5,false
r7.0,k3_n150_r7.0_04.cnf,3,false
r7.0,k3_n150_r7.0_05.cnf,5,false
r7.0,k3_n150_r7.0_06.cnf,4,false
r7.0,k3_n150_r7.0_07.cnf,5,false
r7.0,k3_n150_r7.0_08.cnf,4,false
r7.0,k3_n150_r7.0_09.cnf,5,false
r7.0,k3_n150_r7.0_10.cnf,2,false
r7.0,k3_n150_r7.0_11.cnf,3,false
r7.0,k3_n150_r7.0_12.cnf,3,false
r7.0,k3_n150_r7.0_13.cnf,5,false
r7.0,k3_n150_r7.0_14.cnf,4,false
r7.0,k3_n150_r7.0_15.cnf,2,false
r7.0,k3_n150_r7.0_16.cnf,3,false
r7.0,k3_n150_r7.0_17.cnf,5,false
r7.0,k3_n150_r7.0_18.cnf,2,false
r7.0,k3_n150_r7.0_19.cnf,1,false
r7.0,k3_n150_r7.0_20.cnf,1,false
r7.0,k3_n150_r7.0_21.cnf,1,false
r7.0,k3_n150_r7.0_22.cnf,4,false
r7.0,k3_n150_r7.0_23.cnf,3,false
r7.0,k3_n150_r7.0_24.cnf,3,false
r7.0,k3_n150_r7.0_25.cnf,1,false
r7.0,k3_n150_r7.0_26.cnf,4,false
r7.0,k3_n150_r7.0_27.cnf,3,false
r7.0,k3_n150_r7.0_28.cnf,8,false
r7.0,k3_n150_r7.0_29.cnf,4,false
r7.0,k3_n150_r7.0_30.cnf,3,false
r7.0,k3_n150_r7.0_31.cnf,4,false
r7.0,k3_n150_r7.0_32.cnf,3,false
r7.0,k3_n150_r7.0_33.cnf,2,false
r7.0,k3_n150_r7.0_34.cnf,3,false
r7.0,k3_n150_r7.0_35.cnf,5,false
r7.0,k3_n150_r7.0_36.cnf,1,false
r7.0,k3_n150_r7.0_37.cnf,4,false
r7.0,k3_n150_r7.0_38.cnf,4,false
r7.0,k3_n150_r7.0_39.cnf,3,false
r7.0,k3_n150_r7.0_40.cnf,5,false
r7.0,k3_n150_r7.0_41.cnf,1,false
r7.0,k3_n150_r7.0_42.cnf,3,false
r7.0,k3_n150_r7.0_43.cnf,2,false
r7.0,k3_n150_r7.0_44.cnf,4,false
r7.0,k3_n150_r7.0_45.cnf,2,false
r7.0,k3_n150_r7.0_46.cnf,1,false
r7.0,k3_n150_r7.0_47.cnf,1,false
r7.0,k3_n150_r7.0_48.cnf,3,false
r7.0,k3_n150_r7.0_49.cnf,2,false
r7.0,k3_n150_r7.0_50.cnf,2,false
r7.2,k3_n150_r7.2_01.cnf,4,false
r7.2,k3_n150_r7.2_02.cnf,3,false
r7.2,k3_n150_r7.2_03.cnf,5,false
r7.2,k3_n150_r7.2_04.cnf,3,false
r7.2,k3_n150_r7.2_05.cnf,3,false
r7.2,k3_n150_r7.2_06.cnf,2,false
r7.2,k3_n150_r7.2_07.cnf,3,false
r7.2,k3_n150_r7.2_08.cnf,2,false
r7.2,k3_n150_r7.2_09.cnf,3,false
r7.2,k3_n150_r7.2_10.cnf,3,false
r7.2,k3_n150_r7.2_11.cnf,2,false
r7.2,k3_n150_r7.2_12.cnf,2,false
r7.2,k3_n150_r7.2_13.cnf,3,false
r7.2,k3_n150_r7.2_14.cnf,2,false
r7.2,k3_n150_r7.2_15.cnf,2,false
r7.2,k3_n150_r7.2_16.cnf,2,false
r7.2,k3_n150_r7.2_17.cnf,2,false
r7.2,k3_n150_r7.2_18.cnf,4,false
